Date,KO,PEP
2021-11-09 00:00:00+00:00,56.4900016784668,163.50999450683594
2021-11-10 00:00:00+00:00,56.720001220703125,164.0399932861328
2021-11-11 00:00:00+00:00,56.7400016784668,162.69000244140625
2021-11-12 00:00:00+00:00,56.61000061035156,162.64999389648438
2021-11-15 00:00:00+00:00,56.619998931884766,163.8000030517578
2021-11-16 00:00:00+00:00,56.220001220703125,163.30999755859375
2021-11-17 00:00:00+00:00,55.90999984741211,163.3699951171875
2021-11-18 00:00:00+00:00,55.40999984741211,163.4199981689453
2021-11-19 00:00:00+00:00,55.130001068115234,163.80999755859375
2021-11-22 00:00:00+00:00,55.470001220703125,164.14999389648438
2021-11-23 00:00:00+00:00,55.880001068115234,165.25
2021-11-24 00:00:00+00:00,55.43000030517578,163.74000549316406
2021-11-26 00:00:00+00:00,53.72999954223633,161.13999938964844
2021-11-29 00:00:00+00:00,54.58000183105469,164.13999938964844
2021-11-30 00:00:00+00:00,52.45000076293945,159.77999877929688
2021-12-01 00:00:00+00:00,52.29999923706055,160.16000366210938
2021-12-02 00:00:00+00:00,53.06999969482422,160.6199951171875
2021-12-03 00:00:00+00:00,53.540000915527344,164.7100067138672
2021-12-06 00:00:00+00:00,54.90999984741211,166.4199981689453
2021-12-07 00:00:00+00:00,55.209999084472656,166.22999572753906
2021-12-08 00:00:00+00:00,55.0,166.52000427246094
2021-12-09 00:00:00+00:00,54.86000061035156,166.30999755859375
2021-12-10 00:00:00+00:00,56.279998779296875,168.97000122070312
2021-12-13 00:00:00+00:00,57.7599983215332,169.80999755859375
2021-12-14 00:00:00+00:00,57.79999923706055,169.38999938964844
2021-12-15 00:00:00+00:00,58.060001373291016,171.57000732421875
2021-12-16 00:00:00+00:00,58.650001525878906,171.82000732421875
2021-12-17 00:00:00+00:00,57.72999954223633,168.3000030517578
2021-12-20 00:00:00+00:00,57.540000915527344,169.4199981689453
2021-12-21 00:00:00+00:00,57.77000045776367,168.9199981689453
2021-12-22 00:00:00+00:00,58.18000030517578,169.97000122070312
2021-12-23 00:00:00+00:00,58.220001220703125,169.77999877929688
2021-12-27 00:00:00+00:00,58.650001525878906,171.47000122070312
2021-12-28 00:00:00+00:00,58.880001068115234,172.36000061035156
2021-12-29 00:00:00+00:00,58.95000076293945,172.97000122070312
2021-12-30 00:00:00+00:00,58.779998779296875,172.6699981689453
2021-12-31 00:00:00+00:00,59.209999084472656,173.7100067138672
2022-01-03 00:00:00+00:00,59.29999923706055,172.97999572753906
2022-01-04 00:00:00+00:00,60.290000915527344,173.22999572753906
2022-01-05 00:00:00+00:00,60.790000915527344,173.82000732421875
2022-01-06 00:00:00+00:00,60.470001220703125,173.86000061035156
2022-01-07 00:00:00+00:00,60.33000183105469,174.0800018310547
2022-01-10 00:00:00+00:00,60.43000030517578,174.1699981689453
2022-01-11 00:00:00+00:00,60.45000076293945,174.08999633789062
2022-01-12 00:00:00+00:00,60.540000915527344,173.89999389648438
2022-01-13 00:00:00+00:00,60.900001525878906,174.17999267578125
2022-01-14 00:00:00+00:00,61.38999938964844,175.63999938964844
2022-01-18 00:00:00+00:00,60.900001525878906,173.9600067138672
2022-01-19 00:00:00+00:00,61.0,175.2100067138672
2022-01-20 00:00:00+00:00,60.75,173.94000244140625
2022-01-21 00:00:00+00:00,60.45000076293945,174.22000122070312
2022-01-24 00:00:00+00:00,59.959999084472656,173.3300018310547
2022-01-25 00:00:00+00:00,59.81999969482422,171.33999633789062
2022-01-26 00:00:00+00:00,59.599998474121094,169.52999877929688
2022-01-27 00:00:00+00:00,59.650001525878906,169.3699951171875
2022-01-28 00:00:00+00:00,60.84000015258789,172.6699981689453
2022-01-31 00:00:00+00:00,61.0099983215332,173.52000427246094
2022-02-01 00:00:00+00:00,60.560001373291016,172.33999633789062
2022-02-02 00:00:00+00:00,61.18000030517578,175.47000122070312
2022-02-03 00:00:00+00:00,61.61000061035156,175.3699951171875
2022-02-04 00:00:00+00:00,60.959999084472656,172.49000549316406
2022-02-07 00:00:00+00:00,61.599998474121094,171.80999755859375
2022-02-08 00:00:00+00:00,62.0,172.02000427246094
2022-02-09 00:00:00+00:00,61.040000915527344,171.94000244140625
2022-02-10 00:00:00+00:00,61.380001068115234,168.3699951171875
2022-02-11 00:00:00+00:00,60.290000915527344,168.5800018310547
2022-02-14 00:00:00+00:00,60.68000030517578,166.6999969482422
2022-02-15 00:00:00+00:00,60.90999984741211,165.9600067138672
2022-02-16 00:00:00+00:00,60.900001525878906,166.3000030517578
2022-02-17 00:00:00+00:00,62.119998931884766,166.75
2022-02-18 00:00:00+00:00,62.540000915527344,167.7100067138672
2022-02-22 00:00:00+00:00,62.279998779296875,168.35000610351562
2022-02-23 00:00:00+00:00,61.59000015258789,166.69000244140625
2022-02-24 00:00:00+00:00,60.5099983215332,163.7899932861328
2022-02-25 00:00:00+00:00,62.849998474121094,168.3800048828125
2022-02-28 00:00:00+00:00,62.2400016784668,163.74000549316406
2022-03-01 00:00:00+00:00,61.970001220703125,162.27000427246094
2022-03-02 00:00:00+00:00,62.43000030517578,164.52000427246094
2022-03-03 00:00:00+00:00,62.470001220703125,163.27000427246094
2022-03-04 00:00:00+00:00,62.56999969482422,165.75
2022-03-07 00:00:00+00:00,61.08000183105469,162.4499969482422
2022-03-08 00:00:00+00:00,58.65999984741211,157.8699951171875
2022-03-09 00:00:00+00:00,58.959999084472656,157.39999389648438
2022-03-10 00:00:00+00:00,57.880001068115234,154.50999450683594
2022-03-11 00:00:00+00:00,57.91999816894531,153.72999572753906
2022-03-14 00:00:00+00:00,58.540000915527344,155.88999938964844
2022-03-15 00:00:00+00:00,59.619998931884766,159.0
2022-03-16 00:00:00+00:00,59.459999084472656,159.6999969482422
2022-03-17 00:00:00+00:00,60.09000015258789,160.94000244140625
2022-03-18 00:00:00+00:00,60.099998474121094,162.7899932861328
2022-03-21 00:00:00+00:00,60.58000183105469,162.55999755859375
2022-03-22 00:00:00+00:00,60.79999923706055,164.33999633789062
2022-03-23 00:00:00+00:00,60.400001525878906,163.47999572753906
2022-03-24 00:00:00+00:00,60.97999954223633,164.47000122070312
2022-03-25 00:00:00+00:00,61.529998779296875,165.24000549316406
2022-03-28 00:00:00+00:00,61.91999816894531,165.72999572753906
2022-03-29 00:00:00+00:00,62.15999984741211,168.19000244140625
2022-03-30 00:00:00+00:00,62.209999084472656,167.9600067138672
2022-03-31 00:00:00+00:00,62.0,167.3800048828125
2022-04-01 00:00:00+00:00,62.869998931884766,169.75999450683594
2022-04-04 00:00:00+00:00,62.540000915527344,169.32000732421875
2022-04-05 00:00:00+00:00,62.470001220703125,169.5
2022-04-06 00:00:00+00:00,63.099998474121094,172.38999938964844
2022-04-07 00:00:00+00:00,63.439998626708984,172.5500030517578
2022-04-08 00:00:00+00:00,63.83000183105469,173.1300048828125
2022-04-11 00:00:00+00:00,63.810001373291016,172.60000610351562
2022-04-12 00:00:00+00:00,64.55999755859375,173.3000030517578
2022-04-13 00:00:00+00:00,64.7300033569336,173.0
2022-04-14 00:00:00+00:00,65.0199966430664,171.89999389648438
2022-04-18 00:00:00+00:00,64.44000244140625,170.4199981689453
2022-04-19 00:00:00+00:00,65.06999969482422,172.89999389648438
2022-04-20 00:00:00+00:00,65.95999908447266,175.47000122070312
2022-04-21 00:00:00+00:00,66.20999908447266,174.83999633789062
2022-04-22 00:00:00+00:00,65.25,172.14999389648438
2022-04-25 00:00:00+00:00,65.94000244140625,173.74000549316406
2022-04-26 00:00:00+00:00,65.05000305175781,173.3000030517578
2022-04-27 00:00:00+00:00,65.55999755859375,174.85000610351562
2022-04-28 00:00:00+00:00,66.19000244140625,177.5
2022-04-29 00:00:00+00:00,64.61000061035156,171.7100067138672
2022-05-02 00:00:00+00:00,63.439998626708984,167.75999450683594
2022-05-03 00:00:00+00:00,63.08000183105469,167.99000549316406
2022-05-04 00:00:00+00:00,65.02999877929688,173.86000061035156
2022-05-05 00:00:00+00:00,64.51000213623047,170.38999938964844
2022-05-06 00:00:00+00:00,64.73999786376953,170.41000366210938
2022-05-09 00:00:00+00:00,64.61000061035156,171.6999969482422
2022-05-10 00:00:00+00:00,64.01000213623047,171.49000549316406
2022-05-11 00:00:00+00:00,64.30999755859375,170.66000366210938
2022-05-12 00:00:00+00:00,64.51000213623047,170.39999389648438
2022-05-13 00:00:00+00:00,65.72000122070312,173.72000122070312
2022-05-16 00:00:00+00:00,65.95999908447266,175.47000122070312
2022-05-17 00:00:00+00:00,65.77999877929688,174.4600067138672
2022-05-18 00:00:00+00:00,61.20000076293945,163.64999389648438
2022-05-19 00:00:00+00:00,60.0,161.1999969482422
2022-05-20 00:00:00+00:00,60.97999954223633,162.2100067138672
2022-05-23 00:00:00+00:00,62.86000061035156,165.60000610351562
2022-05-24 00:00:00+00:00,64.0199966430664,167.82000732421875
2022-05-25 00:00:00+00:00,64.06999969482422,168.97000122070312
2022-05-26 00:00:00+00:00,64.30000305175781,170.11000061035156
2022-05-27 00:00:00+00:00,64.68000030517578,171.77000427246094
2022-05-31 00:00:00+00:00,63.380001068115234,167.75
2022-06-01 00:00:00+00:00,63.06999969482422,166.49000549316406
2022-06-02 00:00:00+00:00,63.72999954223633,166.67999267578125
2022-06-03 00:00:00+00:00,62.970001220703125,164.85000610351562
2022-06-06 00:00:00+00:00,62.869998931884766,165.5399932861328
2022-06-07 00:00:00+00:00,63.25,166.55999755859375
2022-06-08 00:00:00+00:00,62.88999938964844,165.72999572753906
2022-06-09 00:00:00+00:00,61.79999923706055,162.77999877929688
2022-06-10 00:00:00+00:00,61.40999984741211,162.52000427246094
2022-06-13 00:00:00+00:00,61.34000015258789,159.74000549316406
2022-06-14 00:00:00+00:00,59.22999954223633,156.1199951171875
2022-06-15 00:00:00+00:00,59.66999816894531,157.7899932861328
2022-06-16 00:00:00+00:00,59.06999969482422,157.02999877929688
2022-06-17 00:00:00+00:00,59.43000030517578,157.05999755859375
2022-06-21 00:00:00+00:00,60.70000076293945,160.7100067138672
2022-06-22 00:00:00+00:00,61.150001525878906,162.02999877929688
2022-06-23 00:00:00+00:00,61.880001068115234,164.10000610351562
2022-06-24 00:00:00+00:00,63.040000915527344,166.1300048828125
2022-06-27 00:00:00+00:00,62.90999984741211,166.35000610351562
2022-06-28 00:00:00+00:00,62.279998779296875,164.00999450683594
2022-06-29 00:00:00+00:00,62.72999954223633,166.72999572753906
2022-06-30 00:00:00+00:00,62.90999984741211,166.66000366210938
2022-07-01 00:00:00+00:00,64.37999725341797,169.38999938964844
2022-07-05 00:00:00+00:00,63.279998779296875,169.00999450683594
2022-07-06 00:00:00+00:00,63.40999984741211,170.6999969482422
2022-07-07 00:00:00+00:00,62.90999984741211,170.36000061035156
2022-07-08 00:00:00+00:00,63.13999938964844,171.8800048828125
2022-07-11 00:00:00+00:00,62.939998626708984,170.47000122070312
2022-07-12 00:00:00+00:00,62.66999816894531,169.5
2022-07-13 00:00:00+00:00,62.380001068115234,170.10000610351562
2022-07-14 00:00:00+00:00,62.18000030517578,170.97999572753906
2022-07-15 00:00:00+00:00,62.5,171.1199951171875
2022-07-18 00:00:00+00:00,61.650001525878906,168.25999450683594
2022-07-19 00:00:00+00:00,62.529998779296875,170.05999755859375
2022-07-20 00:00:00+00:00,61.5,168.25999450683594
2022-07-21 00:00:00+00:00,61.36000061035156,168.50999450683594
2022-07-22 00:00:00+00:00,61.59000015258789,169.61000061035156
2022-07-25 00:00:00+00:00,62.189998626708984,169.85000610351562
2022-07-26 00:00:00+00:00,63.209999084472656,171.8300018310547
2022-07-27 00:00:00+00:00,63.0099983215332,171.58999633789062
2022-07-28 00:00:00+00:00,64.05999755859375,174.83999633789062
2022-07-29 00:00:00+00:00,64.16999816894531,174.9600067138672
2022-08-01 00:00:00+00:00,64.5199966430664,176.9499969482422
2022-08-02 00:00:00+00:00,63.63999938964844,175.49000549316406
2022-08-03 00:00:00+00:00,63.91999816894531,176.8300018310547
2022-08-04 00:00:00+00:00,63.66999816894531,175.8699951171875
2022-08-05 00:00:00+00:00,63.380001068115234,174.5500030517578
2022-08-08 00:00:00+00:00,62.970001220703125,173.85000610351562
2022-08-09 00:00:00+00:00,63.04999923706055,174.5
2022-08-10 00:00:00+00:00,63.650001525878906,175.94000244140625
2022-08-11 00:00:00+00:00,63.220001220703125,175.0399932861328
2022-08-12 00:00:00+00:00,63.70000076293945,177.3300018310547
2022-08-15 00:00:00+00:00,64.5,179.27999877929688
2022-08-16 00:00:00+00:00,65.02999877929688,180.32000732421875
2022-08-17 00:00:00+00:00,64.87999725341797,180.22000122070312
2022-08-18 00:00:00+00:00,65.22000122070312,180.39999389648438
2022-08-19 00:00:00+00:00,65.16999816894531,180.1699981689453
2022-08-22 00:00:00+00:00,64.19999694824219,178.4499969482422
2022-08-23 00:00:00+00:00,64.2699966430664,178.3699951171875
2022-08-24 00:00:00+00:00,64.36000061035156,179.25999450683594
2022-08-25 00:00:00+00:00,64.66999816894531,179.27000427246094
2022-08-26 00:00:00+00:00,63.11000061035156,175.0399932861328
2022-08-29 00:00:00+00:00,62.72999954223633,174.49000549316406
2022-08-30 00:00:00+00:00,62.150001525878906,172.99000549316406
2022-08-31 00:00:00+00:00,61.709999084472656,172.27000427246094
